#! FIELDS arg d_L0(s) d_L1(s) d_L2(s) d_L3(s) d_L4(s) d_L5(s) d_L6(s) d_L7(s) d_L8(s) d_L9(s) d_L10(s) d_L11(s) d_L12(s) d_L13(s) d_L14(s)
#! SET bf_keywords {BF_LEGENDRE ORDER=14 MINIMUM=-4.0 MAXIMUM=4.0}
#! SET min -4.0
#! SET max 4.0
#! SET nbins  201
#! SET periodic false
    -2.840000     0.000000     0.250000    -0.532500     0.570187    -0.234611    -0.337944     0.809401    -0.850861     0.369494     0.399744    -1.009721     1.065776    -0.480678    -0.443587     1.171774
    -2.800000     0.000000     0.250000    -0.525000     0.543750    -0.188125    -0.383391     0.816172    -0.790571     0.253089     0.512922    -1.039195     0.963403    -0.276404    -0.640598     1.228996
    -2.760000     0.000000     0.250000    -0.517500     0.517687    -0.143477    -0.424362     0.816353    -0.725359     0.139521     0.611457    -1.045712     0.842634    -0.074914    -0.805164     1.234539
    -2.720000     0.000000     0.250000    -0.510000     0.492000    -0.100640    -0.461021     0.810455    -0.656213     0.029962     0.694945    -1.030923     0.707718     0.118396    -0.934423     1.192189
    -2.680000     0.000000     0.250000    -0.502500     0.466687    -0.059588    -0.493530     0.798969    -0.584052    -0.074576     0.763236    -0.996693     0.562787     0.298888    -1.026884     1.107069
    -2.640000     0.000000     0.250000    -0.495000     0.441750    -0.020295    -0.522049     0.782370    -0.509731    -0.173231     0.816405    -0.945044     0.411786     0.462692    -1.082304     0.985305
    -2.600000     0.000000     0.250000    -0.487500     0.417187     0.017266    -0.546735     0.761113    -0.434043    -0.265284     0.854721    -0.878108     0.258424     0.606714    -1.101551     0.833710
    -2.560000     0.000000     0.250000    -0.480000     0.393000     0.053120    -0.567743     0.735638    -0.357718    -0.350144     0.878629    -0.798076     0.106122     0.728618    -1.086456     0.659486
    -2.520000     0.000000     0.250000    -0.472500     0.369188     0.087294    -0.585224     0.706367    -0.281430    -0.427347     0.888719    -0.707167    -0.042009     0.826792    -1.039655     0.469957
    -2.480000     0.000000     0.250000    -0.465000     0.345750     0.119815    -0.599329     0.673707    -0.205796    -0.496537     0.885707    -0.607585    -0.183202     0.900317    -0.964440     0.272330
    -2.440000     0.000000     0.250000    -0.457500     0.322688     0.150708    -0.610206     0.638047    -0.131378    -0.557467     0.870417    -0.501496    -0.315042     0.948908    -0.864609     0.073491
    -2.400000     0.000000     0.250000    -0.450000     0.300000     0.180000    -0.618000     0.599760    -0.058688    -0.609984     0.843754    -0.390995    -0.435476     0.972864    -0.744314    -0.120169
    -2.360000     0.000000     0.250000    -0.442500     0.277688     0.207717    -0.622854     0.559204     0.011814    -0.654026     0.806694    -0.278087    -0.542814     0.973003    -0.607934    -0.302896
    -2.320000     0.000000     0.250000    -0.435000     0.255750     0.233885    -0.624907     0.516720     0.079714    -0.689610     0.760266    -0.164670    -0.635724     0.950601    -0.459941    -0.469672
    -2.280000     0.000000     0.250000    -0.427500     0.234188     0.258531    -0.624300     0.472635     0.144645    -0.716829     0.705533    -0.052515    -0.713226     0.907324    -0.304786    -0.616298
    -2.240000     0.000000     0.250000    -0.420000     0.213000     0.281680    -0.621167     0.427261     0.206284    -0.735840     0.643580     0.056745    -0.774670     0.845164    -0.146799    -0.739438
    -2.200000     0.000000     0.250000    -0.412500     0.192188     0.303359    -0.615642     0.380895     0.264349    -0.746862     0.575503     0.161624    -0.819729     0.766372     0.009906    -0.836639
    -2.160000     0.000000     0.250000    -0.405000     0.171750     0.323595    -0.607855     0.333818     0.318597    -0.750169     0.502397     0.260789    -0.848371     0.673391     0.161503    -0.906323
    -2.120000     0.000000     0.250000    -0.397500     0.151688     0.342413    -0.597937     0.286299     0.368827    -0.746080     0.425343     0.353067    -0.860841     0.568804     0.304523    -0.947767
    -2.080000     0.000000     0.250000    -0.390000     0.132000     0.359840    -0.586013     0.238591     0.414869    -0.734958     0.345401     0.437447    -0.857633     0.455266     0.435898    -0.961056
    -2.040000     0.000000     0.250000    -0.382500     0.112688     0.375902    -0.572207     0.190934     0.456593    -0.717201     0.263599     0.513081    -0.839469     0.335455     0.553004    -0.947018
    -2.000000     0.000000     0.250000    -0.375000     0.093750     0.390625    -0.556641     0.143555     0.493896    -0.693237     0.180931     0.579281    -0.807269     0.212020     0.653687    -0.907158
    -1.960000     0.000000     0.250000    -0.367500     0.075187     0.404036    -0.539434     0.096667     0.526711    -0.663523     0.098343     0.635517    -0.762125     0.087540     0.736272    -0.843572
    -1.920000     0.000000     0.250000    -0.360000     0.057000     0.416160    -0.520703     0.050470     0.554998    -0.628535     0.016733     0.681416    -0.705274    -0.035524     0.799571    -0.758854
    -1.880000     0.000000     0.250000    -0.352500     0.039187     0.427024    -0.500563     0.005153     0.578743    -0.588765    -0.063056     0.716749    -0.638070    -0.154860     0.842876    -0.656004
    -1.840000     0.000000     0.250000    -0.345000     0.021750     0.436655    -0.479125    -0.039111     0.597960    -0.544720    -0.140242     0.741435    -0.561960    -0.268335     0.865944    -0.538334
    -1.800000     0.000000     0.250000    -0.337500     0.004687     0.445078    -0.456501    -0.082158     0.612688    -0.496912    -0.214102     0.755522    -0.478455    -0.374022     0.868973    -0.409362
    -1.760000     0.000000     0.250000    -0.330000    -0.012000     0.452320    -0.432797    -0.123837     0.622987    -0.445860    -0.283981     0.759187    -0.389110    -0.470223     0.852574    -0.272727
    -1.720000     0.000000     0.250000    -0.322500    -0.028313     0.458407    -0.408118    -0.164009     0.628939    -0.392084    -0.349290     0.752726    -0.295493    -0.555481     0.817736    -0.132091
    -1.680000     0.000000     0.250000    -0.315000    -0.044250     0.463365    -0.382567    -0.202546     0.630645    -0.336100    -0.409507     0.736540    -0.199171    -0.628590     0.765785     0.008943
    -1.640000     0.000000     0.250000    -0.307500    -0.059812     0.467221    -0.356245    -0.239331     0.628226    -0.278420    -0.464181     0.711129    -0.101683    -0.688607     0.698342     0.146912
    -1.600000     0.000000     0.250000    -0.300000    -0.075000     0.470000    -0.329250    -0.274260     0.621817    -0.219546    -0.512930     0.677081    -0.004525    -0.734849     0.617276     0.278562
